tempo,playlist_genre,track_artist,track_id,track_name,track_popularity
93.989,latin,"Daddy Yankee, Snow",5w9c2J52mkdntKOmRLeM2m,Con Calma,76
93.989,pop,"Daddy Yankee, Snow",5w9c2J52mkdntKOmRLeM2m,Con Calma,76
93.99,world,"Los Ángeles Azules, Natalia Lafourcade",0HlMshB5JmZjPNbOuOgFHN,Nunca Es Suficiente,71
93.991,latin,"Becky G, KAROL G",1ri9ZUkBJVFUdgwzCnfcYs,MAMIII,69
93.992,latin,Bad Bunny,5kqNIqFjijuzvVLhuY9B8j,La Zona,68
93.992,lofi,Slowday,7eFgCZQYH6fHKxwn6HPMas,late nights,54
93.994,brazilian,Luiz Carlos Da Vila,4aqpVXisBFlvsgq6GC6RQY,A Luz do Vencedor,20
93.999,latin,"Myke Towers, Farruko, Arcángel, Sech, Zion",6K5BsR04ijf3FHNzjbaagD,Si Se Da - Remix,72
94.0,hip-hop,Nas,3gY6tiCNsuVi6s8kPV6aQg,Nas Is Like,64
94.0,hip-hop,Shubh,6oz1L5jcqZWYuId7nxvIan,Still Rollin,71
94.004,latin,"Rauw Alejandro, Farruko",6mAN61JH0dzyZpWslS11jy,Fantasias,71
94.006,hip-hop,Pink Jagg,6rY95249WCGIi3uR2wy2dS,BIG DEAL,17
94.006,lofi,Poof Tricks,71XyPCA7lYpu2IH6OVGlvr,Flow State,51
94.009,folk,Mark Ambor,2tnSBYJyGGYD0Gbn07tTHZ,Good To Be,71
94.011,hip-hop,"Diplo, Trippie Redd",0c0YHn3DIQLl1opsQDd9kO,Wish (feat. Trippie Redd) - Trippie Mix,71
94.011,latin,"Bad Bunny, Don Omar",5XqCz18k96K8tx6DAYM97i,PA' ROMPERLA,61
94.015,rock,Keane,0yac0FPhLRH9i9lOng3f81,Everybody's Changing,73
94.018,latin,J Balvin,2lCkncy6bIB0LTMT7kvrD1,Azul,66
94.019,brazilian,"Quantic, Nidia Gongora",3hWlzhVc2DK3fsFxE5zGXL,Ojos Vicheros,23
94.019,lofi,nightnotes,1xrkythjTGJM8rClZQdZ5V,letter to amtis,51
94.03,hip-hop,Baby Keem,1Is8hGpkGMiePASAxBluxM,16,77
94.036,ambient,Boj,5MYCIFKSx81z814I4CpVF7,Woodwork,21
94.044,hip-hop,"MC Random, Mista Ed",0ahgiRIQe7gFf7XfEenSwY,Worldwide,22
94.05,latin,Zion & Lennox,2dSy7VwJsM9qEs5wAE9GJV,Mujer Satisfecha,32
94.054,hip-hop,Favé,6Xp82kv8pd7GVvpjYdgMdx,VIBES,60
94.056,electronic,"Louis The Child, Caroline Ailin",4v0134PgBTGsFJiGcV4eJk,Last To Leave (feat. Caroline Ailin),44
94.07,electronic,"VXLLAIN, Navjaxx",3u7tBHCq0Sl4YRGrOpgNde,Emptiness,42
94.079,ambient,Black Sherif,5JL5FbKStegRpZc7OCeRnc,January 9th,46
94.08,ambient,Harry Styles,1IF5UcqRO42D12vYwceOY6,From the Dining Table,69
94.086,pop,Isak Danielson,2icgt5jY4q7QizU2PFQkJl,Sweat,37
94.121,hip-hop,"Big Pun, Joe",3GKL13lkM5nRc4zC1lIOrR,Still Not a Player (feat. Joe) - Radio Version,72
94.322,electronic,Sidewalks and Skeletons,5cbI0HJrTDb0njDk653bcN,Goth (Slowed + Reverb),67
94.329,hip-hop,"Matuê, Veigh",2fjqfFUq64thFsqfKN01kS,Imagina esse Cenário,75
94.379,pop,Joan Jett & the Blackhearts,2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,77
94.379,rock,Joan Jett & the Blackhearts,2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,77
94.382,blues,Marvin Gaye,3VZmChrnVW8JK6ano4gSED,Sexual Healing,73
94.383,electronic,springwell.,5kTpPuLVpSkJElnLmZXOBL,petals,12
94.404,classical,"César Franck, Joshua Bell, Jeremy Denk",0xX7kREWmOGBWzYNcpZwRN,"Violin Sonata in A major, FWV 8: IV. Allegretto poco mosso",48
94.434,ambient,Cigarettes After Sex,0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,87
94.482,ambient,Seyi Vibez,0YgAGCU3kDEMTvndL9u3Tw,Lagos,58
94.517,brazilian,Luiz Carlos Da Vila,5HWGpHHiHbSuR3mlGXD6D5,Gamação,14
94.519,blues,Mario,7GaFYUqP2WdR4KTPk7cXoP,Let Me Love You,75
94.519,r&b,Mario,7GaFYUqP2WdR4KTPk7cXoP,Let Me Love You,75
94.601,latin,"Bad Bunny, Young Miko",3nNmRE0DxHC6ZaKkrpUumS,FINA,73
94.605,rock,Green Day,6ORqU0bHbVCRjXm9AjyHyZ,Good Riddance (Time of Your Life),79
94.612,punk,Evanescence,0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,83
94.77,ambient,Burna Boy,33POpbUeOVICoToq7xJBmF,Big 7,32
94.774,ambient,"Oxlade, Flavour",7GrimU22Za4OxcGo5Pea4L,OVAMI,42
94.828,hip-hop,Mobb Deep,7N1Vjtzr1lmmCW9iasQ8YO,Survival of the Fittest,68
94.83,arabic,"Dope Caesar, FAVE, Ajebo Hustlers",3jGkAgjo3IwwcCsuUptm0W,Pop Sermon,40
94.85,ambient,"Joeboy, Bnxn, ODUMODUBLVCK",4cPKw3rzgmaU4zixJe6wge,Normally,50
94.874,pop,Chris Holsten,4tZzw4QUXJ3wAYl3uapO9Z,For evig,28
94.878,rock,The Warning,03A89GAR9MPybXei4sZiYh,Hell You Call A Dream,57
94.893,hip-hop,Joey Bada$$,7dFGkZbmm6cVlI28bfMaWE,Righteous Minds,68
94.893,latin,Omah Lay,2NcJDSpMJsbyabOLoa00GM,Free My Mind,44
94.895,hip-hop,"Dr. Dre, Snoop Dogg",5Tbpp3OLLClPJF8t1DmrFD,"Nuthin' But A ""G"" Thang",76
94.897,blues,Ne-Yo,5203pcq3cNteJuOVhIEnt6,So Sick,58
94.922,classical,"Secession Studios, Greg Dombrowski",7GCCaq49i5ZK4jM84CUeh7,Born a Legend,35
94.926,pop,Gigi Perez,0UYnhUfnUj5adChuAXvLUB,Sailor Song,71
94.931,blues,Vanessa Carlton,4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,75
94.931,pop,Vanessa Carlton,4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,75
94.934,pop,Dijon,467t3218y3yihFcyDGWjr0,Skin,58
94.938,folk,Gigi Perez,2262bWmqomIaJXwCRHr13j,Sailor Song,93
94.938,pop,Gigi Perez,2262bWmqomIaJXwCRHr13j,Sailor Song,93
94.948,pop,Outkast,0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,81
94.958,world,Moshe Tischler,6WZ5LKa6eGuKACFOouSjoe,Modeh Ani,29
94.959,rock,Gretchen Wilson,1UcMIxpMsQEVU4YnURWmzG,I Got Your Country Right Here,36
94.96,lofi,Ren Avel,7uuyS1aLNFYfkI6EeNQiLe,Again (Fullmetal Alchemist),29
94.961,brazilian,Trio Alvorada,5gUGN6F0wfG4YrZZRTmT7E,Tonelada de Forró,25
94.965,gaming,Nick Arundel,1m73S45l5u5Al1jQCNBVsf,Arkham City Main Theme,46
94.968,electronic,c152,09WHz5pPshjOhuenu47AOT,Purple Wind,39
94.969,latin,Rauw Alejandro,2kz1YOhJiNubjigR1gB1VX,DILUVIO,81
94.978,ambient,"Show Dem Camp, The Cavemen., Nsikak David",6FvnqxPCxXf1Zl2MxY4FNW,Sudden Day,30
94.979,latin,Myke Towers,2KcNrONbZ0hvBPjvrDO2tx,ALMAS GEMELAS,69
94.981,hip-hop,"Big Pun, Fat Joe",0B8drtTSp68pZdkmVrG9ZA,Twinz (feat. Fat Joe),64
94.983,brazilian,Trio Caeté,2EpqotIaxHWNu5bkrmz2LE,Forró do Benedito,17
94.989,electronic,Dinamarca,2nzw5ghlLsOKEqD4EuH6qO,Sol,27
94.99,pop,Sabrina Carpenter,1UHS8Rf6h5Ar3CDWRd3wjF,Bed Chem,90
94.993,indian,"Jasmine Sandlas, Garry Sandhu, Tanishk Bagchi, Intense",5fXslGZPI5Cco6PKHzlSL3,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",66
94.993,world,"DKD Dancers, DASH, K.Clevenger",3fj6daqmLeXpz7N4vSklgZ,Raven Strut (feat. K.Clevenger) - DASH Remix,17
94.993,world,"K3LZ, Avi Abikhzer",0AoaiQLBYqfeoLGdpIlkkT,Eliyahu Hanavi,20
94.995,latin,"J Balvin, Sky Rompiendo",3HTbI3yUJQw3fP0Po8qLcD,Verde,52
94.996,korean,"Loco, Punch",27zrFrtUtWl2urlvjOn5xc,Say Yes,67
94.997,electronic,Willix,5YatyCuQdkVKlJ3QHCQgzZ,vcr_memories,39
94.999,ambient,"Davido, Logos olori",1f5WN3V8AVYyUahqjWogGj,PICASSO (feat. Logos Olori),42
95.0,hip-hop,2Pac,4AE7Lj39VnSZNOmGH2iZaq,Do For Love,74
95.0,latin,Anuel AA,7k3qWn8D43a5ISa3x8lJux,¿Qué Nos Pasó?,71
95.0,pop,"P!nk, Nate Ruess",1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),83
95.005,ambient,Tems,48v9mb6Z5i1qDSbD9RUEXk,Hold On,50
95.006,hip-hop,Rich The Kid,1ZAyjvIk9YiD76yYy0TEG6,Plug Walk,65
95.008,rock,Good Kid,7BDPv8Z4CzJFRnwWmB6C8y,Osmosis,58
95.01,electronic,"The Chainsmokers, Halsey",7BKLCZ1jbUBVqRi2FVlTVw,Closer,84
95.011,hip-hop,Ollie Twist,7CDzNPH7c38MN47oLJFllv,Japanese Steel - Eerie Remix,16
95.013,arabic,Kizz Daniel,02qAdqcn1HGt3RMWMTDkSe,Twe Twe,45
95.015,folk,Ocie Elliott,4Vutl1Y7OJOBwIqVISNmzL,Down by the Water,73
95.017,electronic,GIMS,4w47YE9rjhmZUdtZjSCb82,J'me tire,65
95.018,turkish,"Rabia Tunçbilek, Amo988",67O5SW15kRsiDkiDJrQHMx,Harla,38
95.019,rock,Juanes,4QLPUyOsRUTnoW8h7HFbZX,Mala Gente,56
95.021,ambient,Odeal,1I08zQMc1sHy2xwd8itedV,Soh-Soh,66
95.027,latin,"Myke Towers, YOVNGCHIMI",1cUQCjn7fGme2wZQrWKvhw,DIABLITA (feat. YOVNGCHIMI),67
95.033,ambient,Wizkid,0d1rbxaODhWDBLJ7ywooEj,Time,46
95.034,electronic,OBOY,0S27n2bvUftoQ4jNX0I8HX,Mélodie,62
95.035,brazilian,Forroçacana,0mP38OEeLIOUEYYGzBqlBT,Matilde,29
95.047,korean,"Epik High, LeeHi",7n5eQJYX7e6H5gkzgyEfQG,Can You Hear My Heart (feat. LEE HI),56
95.05,pop,Ed Sheeran,0tgVpDi06FyKpA1z0VMD4v,Perfect,86
95.05,world,Gad Feureisen,56oxuU1qxzNubVCSDh0Nnr,Anim,26
95.051,pop,Maroon 5,6ECp64rv50XVz93WvxXMGF,This Love,82
95.053,pop,Britney Spears,6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,79
95.056,turkish,"Semicenk, Doğu Swag",2CZzw0He9fzyi2FkBkn4Bk,Küle Dönmüşsün,72
95.059,brazilian,"DJ GLK, MC LIPEX, Dj luis do grau",2zJsy7TzJuE4ax8JhG7s9e,MTG MALDIÇÃO ETERNA 1.0 (Slowed),25
95.063,jazz,Coleman Hawkins,2xm9ihELo6xwrRKrBbPql9,Body and Soul,53
95.068,jazz,Esbjörn Svensson Trio,72PqmnVj86bfTnkFiQ9Mx9,Where We Used to Live,50
95.084,latin,Bad Bunny,63ui2w3QJBp8xx0c1MJB2Z,UN PREVIEW,65
95.107,reggae,Chaka Demus & Pliers,1HGyhNaRUFEDBiVLbvtbL6,Murder She Wrote,68
95.138,turkish,Kurtuluş Kuş,40qnxbhV7qJB4RfEoUs559,Vur Patlasın,40
95.193,classical,Hania Rani,5Sxq3lE3BHAko3mVEr911J,Dreamy,57
95.203,hip-hop,Gang Starr,30oTS7bm0aH3p7lqjEIu8q,Full Clip,64
95.204,ambient,"Bobby, I Miss You",658cGRlA8RgGbP6rsKEo6z,Scared of You,39
95.217,classical,Ben Crosland,1yqM5O07lL7R6UAdK5jvrR,Oceans Apart,70
95.251,hip-hop,"Real Boss, BIG KAY SMG",0uMY0ZOYpXKHPxuakVtQzs,Murder,65
95.328,rock,Jacob Reddy,2Agv1zBkTPNAz7c5mqyYqG,Just Another Daydream,22
95.416,hip-hop,"MF DOOM, Pebbles The Invisible Girl",7EQvdUJqZ2i7SWvSB2VqGA,Doomsday,72
95.464,ambient,"Rema, AJ Tracey",5gdhbzqHrZsjc3Rf3SdeXE,FYN,34
95.487,arabic,BhadBoi OML,1LI2n5x6htKLCAzc6lCN8k,Shkran Lak,53
95.487,pop,Mark Morrison,3jDdpx9PMlfMBS5tOBHFm9,Return of the Mack,73
95.508,rock,STRFKR,4j4pPKE3xAblPIbhxScC1j,Rawnald Gregory Erickson the Second,58
95.594,punk,blink-182,1fJFuvU2ldmeAm5nFIHcPP,First Date,74
95.715,brazilian,Barbatuques,1EoV0vQjHaMQ8WehQGXS8O,Baião Destemperado,23
95.839,classical,"George Frideric Handel, Trevor Pinnock, The English Concert, Simon Preston, The Choir Of Westminster Abbey",30bQxViotttoZ7x2iUP2L9,"Zadok the Priest (Coronation Anthem No. 1, HWV 258)",47
95.855,ambient,"Show Dem Camp, The Cavemen., Moelogo, Nsikak David",5gIqCQLQOkE0etoESFushJ,Blessings,36
95.86,latin,Aniceto Molina,0REGjs3It72visxjrvspjz,La Negra Caderona,46
95.865,afrobeats,"FOLA, Bnxn",2GSK9VfsKWpVOV6ZzKiMA4,alone - Remix,68
95.865,arabic,"FOLA, Bnxn",2GSK9VfsKWpVOV6ZzKiMA4,alone - Remix,68
95.907,ambient,Blaqbonez,6AZiTKzO3xmkFofIBbObit,BEZOS,24
95.925,electronic,Slimane,1hlHyt8OJfKU1g8g7rZxxb,La recette,55
95.951,indie,Old Mervs,3ITiZ7MiBhQ4yCYrWpHhVK,Out Of Luck,53
95.958,blues,"Luther Vandross, Mariah Carey",7IljDTNkQEyy77CcaRbiAj,Endless Love (with Mariah Carey),61
95.961,world,Abril Olivera,5YVBaeIf9L56ybZdUYOcjy,Por el Bien de los Dos,31
95.968,folk,Myles Smith,4ZEw5uS9RY6M6lEjsu7w8Q,My Home,73
95.975,r&b,USHER,030OCtLMrljNhp8OWHBWW3,Hey Daddy (Daddy's Home),76
95.977,hip-hop,Kendrick Lamar,1QPreu0BNOrUfEb8HTd2qG,Rich Spirit,73
95.977,pop,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,Shape of You,86
95.978,electronic,Indila,6nGeLlakfzlBcFdZXteDq7,Love Story,74
95.982,latin,"DJ Luian, Mambo Kingz, Anuel AA, Nicky Jam, Darell, Brytiago",4lzxJ4jCuFDXXGkE1LmpKR,Verte Ir,69
95.982,pop,HON,3IWdCwYZptUyxVmm9LM7DD,Kärlekssjuk,13
95.986,r&b,Alicia Keys,0KQx6HOpJueiSkztcS0r7D,Fallin',76
95.989,ambient,Lord Huron,4FE9SgxcOoCNuGnaaU8TXz,When the Night is Over,58
95.992,ambient,Olamide,5dVJTSZhL2n81ZkT4PZu0x,Jinja,61
95.992,hip-hop,"Young Stunners, Talha Anjum, Talhah Yunus",05sqcYfU2wMlKwPVJ0rotq,Afsanay,62
95.992,world,浩宇,2Jh0a1pKxhjZrCqgDTpQym,巫女,26
95.996,pop,Madden,7J2EJ4QMpGUbB2H3SYYYtU,Alive,34
95.999,latin,"Natanael Cano, Uriel Gaxiola, Ganggy, Victor Mendivil",6fKvGaO8Dfntvx4thaXtak,Kamikaze (feat. Victor Mendivil),72
96.001,world,"变奏的梦想, 喵步小雨中",1XdoFBcczn96MWwncGM5HD,"跨越千山,仍未见你的模样",35
96.003,afrobeats,"Ayra Starr, Seyi Vibez",6HTjqv0AsiZ34fOMcGCbSX,Bad Vibes (feat. Seyi Vibez),59
96.003,ambient,"Ayra Starr, Seyi Vibez",6HTjqv0AsiZ34fOMcGCbSX,Bad Vibes (feat. Seyi Vibez),59
96.006,rock,Royel Otis,5MAKcQ6f6QvqZE21KD2AW5,Nack Nostalgia,60
96.014,reggae,Dirty Heads,51Fyd9vJHLRRjQ4egVPrZi,Feeling Good,45
96.015,world,"Jens Kleist, JASMIN, Da Bartali Crew",2TrbkrW81KopRTmIjhcUWk,Nuivunga - GFD Collective,12
96.019,brazilian,Dj Jhonatan Perú,6Fv1jX4gAjVNRPcGxxbair,Dale Moreno,54
96.02,gaming,Bryson Tiller,57wp7VFnV8X0pSVnYArGeJ,Whatever She Wants,78
96.023,brazilian,"Nicola Cruz, Castello Branco",5eksCJ1r2T1kNlZPTHBGG2,Criançada (con Castello Branco),45
96.029,latin,"Bad Bunny, Sech",3wYRLYuO1M88d8woWUIxct,Ignorantes,61
96.03,brazilian,Forró Bemtivi,0VYMpmNQy9iW8KUQeXOfmk,Beijo Matador,18
96.033,ambient,Shallipopi,7g1KHFtfJF1Xhp3QNIoEfH,100,50
96.036,ambient,"NSG, Libianca, JAE5",17sdMcLIsAvKuQBPKXmiDC,TONIGHT (feat. Libianca & Jae5),46
96.037,latin,"Ozuna, Bad Gyal",1S3SAFqLBWk3HaR5UyXp43,Guay,69
96.038,metal,"Ozzy Osbourne, Lemmy, Motörhead",7iD5t0YgWvIIrvZtw6IIxQ,Hellraiser - 30th Anniversary Edition,54
96.047,j-pop,Ryokuoushoku Shakai,2EmkTBTh964LQen4Vz0svg,花になって - Be a flower,67
96.057,latin,"Bad Bunny, Feid",7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,84
96.058,ambient,Rema,3de3ASYwXvqgEzqJaMWYEQ,Charm,56
96.059,world,Latché Swing,4vfhJ53ZusCl9XZ53LrBHj,Valse a Bamboula,40
96.063,hip-hop,The Notorious B.I.G.,5ByAIlEEnxYdvpnezg7HTX,Juicy - 2005 Remaster,73
96.063,pop,"Tyler, The Creator, Lola Young",6jbYpRPTEFl1HFKHk1IC0m,Like Him (feat. Lola Young),87
96.099,electronic,lxst child,6ifL3l1Ii9663qMzrd8qlc,the wanderer,35
96.105,world,Tab Benoit,6cVq1RHL5IDT1YSN7V1QkB,Sunrise,39
96.11,latin,"R2Bees, Wizkid",0tBpxTpcKDamZkjfHqVCEC,Tinkerbell (feat. Wizkid),32
96.172,latin,"Bad Bunny, Jowell & Randy, Ñengo Flow",2DEZmgHKAvm41k4J3R2E9Y,Safaera,72
96.184,rock,Red Hot Chili Peppers,10Nmj3JCNoMeBQ87uw5j8k,Dani California,77
96.188,hip-hop,"2Pac, Digital Underground",4voEoczU7Ijborps9XF1n3,I Get Around,66
96.192,ambient,Rio Romeo,0EF1EE8zusg3Y869e56JFd,Nothing's New,78
96.192,pop,Rio Romeo,0EF1EE8zusg3Y869e56JFd,Nothing's New,78
96.234,ambient,Kizz Daniel,4WYbYaibpIWj1FLbMUH2Yb,Showa,63
96.483,rock,Red Hot Chili Peppers,48UPSzbZjgc449aqz8bxox,Californication,81
96.555,latin,Los Tigrillos,6c6Erpk98fxwcqXI3bx8th,Por cuánto me lo das,31
96.565,brazilian,Trio Juazeiro,5bY4raxUVDJUCWhUZlzSBP,Tem Quem Reze por Mim,22
96.593,afrobeats,"Wizkid, Tiakola",7JKGyMt8qkTaUHXFpxgjY2,Après Minuit (feat. Tiakola),44
96.593,ambient,"Wizkid, Tiakola",7JKGyMt8qkTaUHXFpxgjY2,Après Minuit (feat. Tiakola),44
96.625,latin,"La Sonora Dinamita, Alvaro Pava",5s2OhbqW2GN75afWXmwC9C,La Suavecita,41
96.644,r&b,"Ja Rule, Ashanti",2hNf1rawV2XAZ6Jld2Fxwf,Always On Time,72
96.649,brazilian,Forro In The Dark,4KzOJdqRTYAouueUtnNNvx,Forrowest,32
96.662,hip-hop,A Tribe Called Quest,3Ti0GdlrotgwsAVBBugv0I,Can I Kick It?,68
96.673,latin,Fito Olivares,6dj3iB3smFHdliiPEAz1WI,La Sabrosona,11
96.69,latin,Tego Calderón,6tU65PBnpDOOpTeMwHKD4l,Alegria,42
96.707,arabic,Lil Kesh,0hRH2wkhem4ayDNR4dpsOb,Efejoku,21
96.729,rock,Peach Pit,6DIMM15oo3kxnCuVypaYGy,Give Up Baby Go,56
96.803,ambient,Pheelz,5Uy30uolunyNIFBUV4SCq6,Ballin,22
96.888,pop,Taylor Swift,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,81
96.914,ambient,Bnxn,7eo9YPXQqZjB1DxYAnvHqy,Sweet Tea (Aduke),54
96.914,arabic,Bnxn,7eo9YPXQqZjB1DxYAnvHqy,Sweet Tea (Aduke),54
96.914,hip-hop,"Duki, YSY A",2m3v40xGeLVqnQvAwx5rdi,Un Día Más,71
96.936,lofi,poems,0EO2YsUyTRDvXgET97TEsF,Airy Dream,57
96.937,afrobeats,"CKay, Olamide",6ZBXya9ewPZa6zXDRfPhog,WAHALA (feat. Olamide),61
96.937,ambient,"CKay, Olamide",6ZBXya9ewPZa6zXDRfPhog,WAHALA (feat. Olamide),61
96.966,latin,Jerry Di,551lELbjN8sK1Va8qB71gM,Shorty,25
96.968,turkish,EDIS,4xdl1mVmS8lwVdwadHXL3A,Azar Azar,65
96.979,pop,Thomas Stenström,28TGtp6irVUZhTv5ytdex1,Sista sommaren,46
96.98,pop,"Miriam Bryant, Joakim Berg",2y18WlxpQwH5CMCA0S7Osx,Lonely In A Crowd (feat. Joakim Berg),26
96.981,indian,"Javed-Mohsin, Darshan Raval",6Sflud15ff1KqBzg6wj78S,Kabhii Tumhhe,54
96.982,pop,STRFKR,1rPYEWQfIRo5A4fvLgFbBe,Golden Light,60
96.986,turkish,Aleyna Kalaycıoğlu,5fyQngKPy0lxTQlVXzdKz2,DÜŞLERİM,34
96.987,pop,Ace of Base,0hrBpAOgrt8RXigk83LLNE,The Sign,71
96.993,latin,"Becky G, Bad Bunny",2AY1UAimvTqjJC8vDJsOyy,Mayores,70
96.994,jazz,Nick Colionne,4KmFtbORBU1svsFSKeA3iT,Always Thinkin' Of You,47
96.995,turkish,"Samet Kardeşler, Sıla Şahin",3Uccy6qcx6bMOppATmf44E,Hayatın Kollarında,57
96.996,turkish,Tarkan,5ikFGOKtCdl9YC2xJh9hho,Yo,52
97.002,latin,J Balvin,3mQ6SLdxxaL52Yte7KF2Ks,Morado,57
97.003,brazilian,Trio Dona Zefa,0NYIsb8FQ1GqbHM81V5xCw,Seu Siriri,16
97.007,rock,Juanes,2EM9zpAc7PVeoAydmbfVIL,La Camisa Negra,72
97.008,hip-hop,"Mustard, Roddy Ricch",3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),73
97.008,jazz,"Adam Hawley, Marcus Anderson",1mYIkTdWul7A4NYS3cKR2g,Can You Feel It,48
97.008,latin,"Ryan Castro, Peso Pluma, SOG",2hn2zOA2XFlv6DSmesylrL,QUEMA,74
97.013,brazilian,Trio Potiguá,2C7gQ1Z2211SZm569X1K5N,Agradar Você,23
97.014,latin,Bad Bunny,0SqqAgdovOE24BzxIClpjw,Yo Perreo Sola,69
97.016,ambient,Wizkid,3nIj7jkWVKKmmKPdhgrddu,Money & Love,42
97.018,brazilian,Luiz Gonzaga,23c02TAxdt4VMekAsytxHk,Matuto Aperreado,13
97.018,pop,Peg Parnevik,2mSjhD5X0iFqtzPLTGUHim,Don't Tell Ma,17
97.021,indie,Royel Otis,25HgUJf69zb3K7TJw7LGCQ,Sofa King,68
97.026,hip-hop,DIVINE,2gNMXJDKRmKWuevBGjN8wo,3:59 AM,62
97.027,rock,Juanes,129lYDVKnWtlJc2PZJviuA,A Dios Le Pido,72
97.03,ambient,Adekunle Gold,2BN2ZaeJQHQYireSpTCY7w,Kere,24
97.034,electronic,"Moussa, Claire Laffut",1wjXWDEenSycqZNJOF6wa6,Simple,16
97.04,hip-hop,Drake,6n3HGiq4v35D6eFOSwqYuo,Teenage Fever,77
97.04,rock,Steve Lacy,0DmkBOGgEWMbUJlL6VwwF2,Helmet,66
97.043,world,Jeryko,4hhC9NAZ8h8meousL2jnTz,How to Fly,23
97.044,hip-hop,Outkast,2vfvGlqCB7oertO5VLE0sz,ATLiens,70
97.046,ambient,Mr Eazi,4KsipOlFHPF7Qo29auvXXL,Mandela,19
97.117,ambient,"Young Jonn, Olamide",59VpttBOjuFDpOOdqeTDiI,Currency,50
97.117,arabic,"Young Jonn, Olamide",59VpttBOjuFDpOOdqeTDiI,Currency,50
97.16,electronic,Adalione,2oo3KEhjZ0DWnptQVrho9x,Lakewood,21
97.419,hip-hop,"Jul, DYSTINCT",7wwQoJtPLBVeMIZlW11cp6,Oh qu'elle est belle,66
97.449,ambient,Wizkid,0EI0H7VQ7SNk7cwpuxG1DC,Break Me Down,45
97.45,lofi,Dozy Duzzn,1MRxxXsWluxrcyiyy0msBd,Napwave Nirvana,55
97.493,world,Kuroki,2GkdjaCTFx4rb5obpIvm6B,Crimson Lanterns,32
97.514,world,Ritmo Machine,5YAQFjWdqU0Rjm0SbnY8wf,Isla del Ritmo,24
97.539,rock,Phoenix,7fmJGzyvOcbh6UANsH8Cp6,Lisztomania,58
97.541,latin,Junior H,4ZOkfHC38nxSeSqzGE5HFr,PIÉNSALO,84
97.549,cantopop,Shirley Kwan,76RQ4Cv2tBf0gU79Uu2j2p,難得有情人,14
97.571,hip-hop,"Tyler, The Creator, Teezo Touchdown",0VaeksJaXy5R1nvcTMh3Xk,"Darling, I (feat. Teezo Touchdown)",87
97.609,electronic,"Jakob Ahlbom, Hanna Ekström, Anna Dager",77Xol1KVWfGYBwBEP3FzlT,Eyries,31
97.766,ambient,"Mr Eazi, Soweto Gospel Choir",3V6c5KpTtIFHzmb1kofHPG,Exit,22
97.785,rock,Lynyrd Skynyrd,7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,78
97.833,latin,Fito Olivares y Su Grupo,4IYCAXARpvEOrha1xM6MJ6,La Guera Salome,46
97.903,ambient,"Show Dem Camp, The Cavemen., Tim Lyre, Nsikak David",33WuiR0fGEdy1PmfMH4dLU,Buga,34
97.909,rock,Tears For Fears,2gQaQUhDCNGfBVXTvxAmXQ,Shout,71
97.917,world,The Kyoto Nohgaku Kai,7LXYAACrUjhjZFUEeSqlSj,Deha,18
97.945,latin,"Marc Seguí, Xavibo",1P3S2GX1Q9sWKAgZMsSrvP,Daiwal,33
97.951,ambient,"DJ Tunez, Wizkid, Seyi Vibez, Terry Apala",55nKxeuQ63YLqhtxPWMCgN,"APALA DISCO (feat. Wizkid, Seyi Vibez & Terry Apala) - Remix",60
97.96,indie,Tame Impala,5hM5arv9KDbCHS0k9uqwjr,Borderline,79
97.963,latin,"ROSALÍA, J Balvin, El Guincho",2qG5sZ7Si6sdK74qLxedYM,Con Altura,69
97.972,hip-hop,Dan Whitlam,7uCtddSloI5jRSUWUdbEyY,19,40
97.974,hip-hop,"21 Savage, Metro Boomin, Young Thug",3ruoIF2UnoXdzK8mR61ebq,Rich Nigga Shit (feat. Young Thug),75
97.981,latin,FL,16LTMFgZ6Z43Ht0W1F4fwZ,High,19
97.988,electronic,Aya Nakamura,7sKDftgGirHWTVFMtJoDoh,Djadja,68
97.989,pop,The Marías,3siwsiaEoU4Kuuc9WKMUy5,No One Noticed,84
97.994,pop,Luke Combs,1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,82
97.995,ambient,"DJ Tunez, Terry Apala",1SiBHQQkkySXWZfARVr6Pz,APALA DISCO,47
98.003,ambient,"Burna Boy, Dave",0J8rHxfMi4RbRoZD3TdjW9,Cheat On Me (feat. Dave),44
98.007,pop,"Major Lazer, MØ, DJ Snake",2YWjW3wwQIBLNhxWKBQd16,Lean On (feat. MØ & DJ Snake),76
