playlist_genre,track_name,track_artist,track_popularity,analysis_url
pop,Lil Boo Thang,Paul Russell,78,https://api.spotify.com/v1/audio-analysis/0cVyQfDyRnMJ0V3rjjdlU3
pop,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",78,https://api.spotify.com/v1/audio-analysis/5HCyWlXZPP0y6Gqq8TgA20
pop,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",78,https://api.spotify.com/v1/audio-analysis/4HBZA5flZLE435QTztThqH
pop,Marry You,Bruno Mars,78,https://api.spotify.com/v1/audio-analysis/6SKwQghsR8AISlxhcwyA9R
pop,Dancing On My Own,Calum Scott,78,https://api.spotify.com/v1/audio-analysis/2BOqDYLOJBiMOXShCV1neZ
pop,Without Me,Halsey,78,https://api.spotify.com/v1/audio-analysis/6FZDfxM3a3UCqtzo5pxSLZ
pop,Leave Before You Love Me (with Jonas Brothers),"Marshmello, Jonas Brothers",77,https://api.spotify.com/v1/audio-analysis/4qu63nuBpdn0qHUHuObEj1
pop,Best Day Of My Life,American Authors,77,https://api.spotify.com/v1/audio-analysis/5Hroj5K7vLpIG4FNCRIjbP
pop,Sugar,Maroon 5,78,https://api.spotify.com/v1/audio-analysis/2iuZJX9X9P0GKaE93xcPjk
pop,The Middle,"Zedd, Maren Morris, Grey",76,https://api.spotify.com/v1/audio-analysis/09IStsImFySgyp0pIQdqAc
pop,Lose You To Love Me,Selena Gomez,76,https://api.spotify.com/v1/audio-analysis/4l0Mvzj72xxOpRrp6h8nHi
pop,Nothing Breaks Like a Heart (feat. Miley Cyrus),"Mark Ronson, Miley Cyrus",76,https://api.spotify.com/v1/audio-analysis/02dRkCEc8Q5ch4TTcnLxOn
pop,Last Night,Morgan Wallen,76,https://api.spotify.com/v1/audio-analysis/59uQI0PADDKeE6UZDTJEe8
pop,Royals,Lorde,76,https://api.spotify.com/v1/audio-analysis/2dLLR6qlu5UJ5gk0dKz0h3
pop,Bleeding Love,Leona Lewis,75,https://api.spotify.com/v1/audio-analysis/7wZUrN8oemZfsEd1CGkbXE
pop,A Thousand Miles,Vanessa Carlton,75,https://api.spotify.com/v1/audio-analysis/4w1lzcaoZ1IC2K5TwjalRP
pop,Love Story (Taylor’s Version),Taylor Swift,75,https://api.spotify.com/v1/audio-analysis/6YvqWjhGD8mB5QXcbcUKtx
pop,Señorita,"Shawn Mendes, Camila Cabello",75,https://api.spotify.com/v1/audio-analysis/0TK2YIli7K1leLovkQiNik
pop,Wide Awake,Katy Perry,74,https://api.spotify.com/v1/audio-analysis/5JLv62qFIS1DR3zGEcApRt
pop,I'm Yours,Jason Mraz,74,https://api.spotify.com/v1/audio-analysis/1EzrEOXmMH3G43AXT1y7pA
pop,Wherever You Will Go,The Calling,74,https://api.spotify.com/v1/audio-analysis/5QpaGzWp0hwB5faV8dkbAz
pop,Somebody That I Used To Know,"Gotye, Kimbra",74,https://api.spotify.com/v1/audio-analysis/4wCmqSrbyCgxEXROQE6vtV
pop,Girl on Fire,Alicia Keys,74,https://api.spotify.com/v1/audio-analysis/4esOae7i4rqTbAu9o5Pxco
pop,You Know I'm No Good,Amy Winehouse,74,https://api.spotify.com/v1/audio-analysis/0DMRKqrpd0QO4RWiEdMib0
pop,Be Alright,Dean Lewis,74,https://api.spotify.com/v1/audio-analysis/3EPXxR3ImUwfayaurPi3cm
pop,Someone To You,BANNERS,74,https://api.spotify.com/v1/audio-analysis/2f0pn9DkEJwAzXApnFh5cr
pop,Arcade,Duncan Laurence,73,https://api.spotify.com/v1/audio-analysis/1Xi84slp6FryDSCbzq4UCD
pop,Fight Song,Rachel Platten,73,https://api.spotify.com/v1/audio-analysis/37f4ITSlgPX81ad2EvmVQr
pop,Teenage Dream,Katy Perry,73,https://api.spotify.com/v1/audio-analysis/5jzKL4BDMClWqRguW5qZvh
pop,What About Us,P!nk,72,https://api.spotify.com/v1/audio-analysis/0Qh38w01QRXK6KHIv0e3hb
pop,Demons,Imagine Dragons,72,https://api.spotify.com/v1/audio-analysis/3LlAyCYU26dvFZBDUIMb7a
pop,If You Love Her,Forest Blakk,72,https://api.spotify.com/v1/audio-analysis/727Z2S2mtNH46CbP9EWPwY
pop,Issues,Julia Michaels,72,https://api.spotify.com/v1/audio-analysis/7vu0JkJh0ldukEYbTVcqd0
pop,You Say,Lauren Daigle,72,https://api.spotify.com/v1/audio-analysis/6Up545NUflOiXo8cEraH49
pop,If the World Was Ending (feat. Julia Michaels),"JP Saxe, Julia Michaels",72,https://api.spotify.com/v1/audio-analysis/2kJwzbxV2ppxnQoYw4GLBZ
pop,Halo,Beyoncé,71,https://api.spotify.com/v1/audio-analysis/4JehYebiI9JE8sR8MisGVb
pop,We Are Young (feat. Janelle Monáe),"fun., Janelle Monáe",71,https://api.spotify.com/v1/audio-analysis/7a86XRg84qjasly9f6bPSD
pop,No One,Alicia Keys,71,https://api.spotify.com/v1/audio-analysis/6IwKcFdiRQZOWeYNhUiWIv
pop,Back To Black,Amy Winehouse,70,https://api.spotify.com/v1/audio-analysis/30FURVTCpbKyykjSEQzGkH
pop,"10,000 Hours (with Justin Bieber)","Dan + Shay, Justin Bieber",70,https://api.spotify.com/v1/audio-analysis/2wrJq5XKLnmhRXHIAf9xBa
pop,Rise Up,Andra Day,70,https://api.spotify.com/v1/audio-analysis/0tV8pOpiNsKqUys0ilUcXz
pop,Part Of Me,Katy Perry,70,https://api.spotify.com/v1/audio-analysis/6yARPLK0PV4heEyh7pVMGz
pop,Locked out of Heaven,Bruno Mars,89,https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh
pop,Starboy,"The Weeknd, Daft Punk",87,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB
pop,Without Me,Eminem,86,https://api.spotify.com/v1/audio-analysis/7lQ8MOhq6IN2w8EYcFNSUk
pop,Shape of You,Ed Sheeran,86,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3
pop,Give Me Everything (feat. Nayer),"Pitbull, AFROJACK, Ne-Yo, Nayer",84,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W
pop,Take on Me,a-ha,84,https://api.spotify.com/v1/audio-analysis/2WfaOiMkCvy7F5fcp2zZ8L
pop,Hips Don't Lie (feat. Wyclef Jean),"Shakira, Wyclef Jean",84,https://api.spotify.com/v1/audio-analysis/3ZFTkvIE7kyPt6Nu3PEa7V
pop,Yeah! (feat. Lil Jon & Ludacris),"USHER, Lil Jon, Ludacris",84,https://api.spotify.com/v1/audio-analysis/5rb9QrpfcKFHM1EUbSIurX
pop,Shut Up and Dance,WALK THE MOON,83,https://api.spotify.com/v1/audio-analysis/4kbj5MwxO1bq9wjT5g9HaA
pop,Livin' On A Prayer,Bon Jovi,83,https://api.spotify.com/v1/audio-analysis/37ZJ0p5Jm13JPevGcx4SkF
pop,Wake Me Up,Avicii,83,https://api.spotify.com/v1/audio-analysis/0nrRP2bk19rLc0orkWPQk2
pop,Toxic,Britney Spears,83,https://api.spotify.com/v1/audio-analysis/6I9VzXrHxO9rA9A5euc8Ak
pop,Sweet Dreams (Are Made of This) - 2005 Remaster,"Eurythmics, Annie Lennox, Dave Stewart",83,https://api.spotify.com/v1/audio-analysis/1TfqLAPs4K3s2rJMoCokcS
pop,TiK ToK,Kesha,83,https://api.spotify.com/v1/audio-analysis/0HPD5WQqrq7wPWR7P7Dw1i
pop,Sorry,Justin Bieber,83,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF
pop,Dancing Queen,ABBA,82,https://api.spotify.com/v1/audio-analysis/0GjEhVFGZW8afUYGChu3Rr
pop,Outside (feat. Ellie Goulding),"Calvin Harris, Ellie Goulding",82,https://api.spotify.com/v1/audio-analysis/7MmG8p0F9N3C4AXdK6o6Eb
pop,The Way I Are,"Timbaland, Keri Hilson, D.O.E.",82,https://api.spotify.com/v1/audio-analysis/2bLqfJjuC5syrsgDsZfGmn
pop,Timber,"Pitbull, Kesha",82,https://api.spotify.com/v1/audio-analysis/3cHyrEgdyYRjgJKSOiOtcS
pop,The Nights,Avicii,82,https://api.spotify.com/v1/audio-analysis/0ct6r3EGTcMLPtrXHDvVjc
pop,DJ Got Us Fallin' In Love (feat. Pitbull),"USHER, Pitbull",81,https://api.spotify.com/v1/audio-analysis/4356Typ82hUiFAynbLYbPn
pop,...Baby One More Time,Britney Spears,81,https://api.spotify.com/v1/audio-analysis/3MjUtNVVq3C8Fn0MP3zhXa
pop,Ms. Jackson,Outkast,81,https://api.spotify.com/v1/audio-analysis/0I3q5fE6wg7LIfHGngUTnV
pop,Poker Face,Lady Gaga,81,https://api.spotify.com/v1/audio-analysis/1QV6tiMFM6fSOKOGLMHYYg
pop,Time of Our Lives,"Pitbull, Ne-Yo",82,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r
pop,Summer,Calvin Harris,81,https://api.spotify.com/v1/audio-analysis/6YUTL4dYpB9xZO5qExPf05
pop,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,81,https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj
pop,Don't Let Me Down,"The Chainsmokers, Daya",80,https://api.spotify.com/v1/audio-analysis/1i1fxkWeaMmKEB4T7zqbzK
pop,Gimme More,Britney Spears,80,https://api.spotify.com/v1/audio-analysis/6ic8OlLUNEATToEFU3xmaH
pop,24K Magic,Bruno Mars,80,https://api.spotify.com/v1/audio-analysis/6b8Be6ljOzmkOmFslEb23P
pop,Girls Just Want to Have Fun,Cyndi Lauper,80,https://api.spotify.com/v1/audio-analysis/4y1LsJpmMti1PfRQV9AWWe
pop,Summer Of '69,Bryan Adams,80,https://api.spotify.com/v1/audio-analysis/0GONea6G2XdnHWjNZd6zt3
pop,Stereo Hearts (feat. Adam Levine),"Gym Class Heroes, Adam Levine",80,https://api.spotify.com/v1/audio-analysis/0qOnSQQF0yzuPWsXrQ9paz
pop,Call Me Maybe,Carly Rae Jepsen,80,https://api.spotify.com/v1/audio-analysis/20I6sIOMTCkB6w7ryavxtO
pop,No Lie,"Sean Paul, Dua Lipa",80,https://api.spotify.com/v1/audio-analysis/48QmG1dfvMuYLxMPt7KSRA
pop,Titanium (feat. Sia),"David Guetta, Sia",80,https://api.spotify.com/v1/audio-analysis/0TDLuuLlV54CkRRUOahJb4
pop,SexyBack (feat. Timbaland),"Justin Timberlake, Timbaland",80,https://api.spotify.com/v1/audio-analysis/0O45fw2L5vsWpdsOdXwNAR
pop,I Gotta Feeling,Black Eyed Peas,80,https://api.spotify.com/v1/audio-analysis/4kLLWz7srcuLKA7Et40PQR
pop,What Do You Mean?,Justin Bieber,79,https://api.spotify.com/v1/audio-analysis/4B0JvthVoAAuygILe3n4Bs
pop,Don't Stop The Music,Rihanna,79,https://api.spotify.com/v1/audio-analysis/0ByMNEPAPpOR5H69DVrTNy
pop,Wannabe,Spice Girls,79,https://api.spotify.com/v1/audio-analysis/1Je1IMUlBXcx1Fz0WE7oPT
pop,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","Maroon 5, Christina Aguilera",79,https://api.spotify.com/v1/audio-analysis/7pYfyrMNPn3wtoCyqcTVoI
pop,Oops!...I Did It Again,Britney Spears,79,https://api.spotify.com/v1/audio-analysis/6naxalmIoLFWR0siv8dnQQ
pop,Tainted Love,Soft Cell,79,https://api.spotify.com/v1/audio-analysis/0cGG2EouYCEEC3xfa0tDFV
pop,Just Dance,"Lady Gaga, Colby O'Donis",79,https://api.spotify.com/v1/audio-analysis/1dzQoRqT5ucxXVaAhTcT0J
pop,Blame (feat. John Newman),"Calvin Harris, John Newman",79,https://api.spotify.com/v1/audio-analysis/07nH4ifBxUB4lZcsf44Brn
pop,Candy Shop,"50 Cent, Olivia",78,https://api.spotify.com/v1/audio-analysis/5D2mYZuzcgjpchVY1pmTPh
pop,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,78,https://api.spotify.com/v1/audio-analysis/3vkQ5DAB1qQMYO4Mr9zJN6
pop,Don't You Worry Child - Radio Edit,"Swedish House Mafia, John Martin",78,https://api.spotify.com/v1/audio-analysis/2V65y3PX4DkRhy1djlxd9p
pop,Sugar (feat. Francesco Yates),"Robin Schulz, Francesco Yates",78,https://api.spotify.com/v1/audio-analysis/5tf1VVWniHgryyumXyJM7w
pop,Rock Your Body,Justin Timberlake,78,https://api.spotify.com/v1/audio-analysis/1AWQoqb9bSvzTjaLralEkT
pop,Disturbia,Rihanna,78,https://api.spotify.com/v1/audio-analysis/2VOomzT6VavJOGBeySqaMc
pop,Believe,Cher,78,https://api.spotify.com/v1/audio-analysis/2goLsvvODILDzeeiT4dAoR
pop,Don't Go Breaking My Heart,"Elton John, Kiki Dee",78,https://api.spotify.com/v1/audio-analysis/7HW5WIw7ZgZORCzUxv5gW5
pop,Can't Get You out of My Head,Kylie Minogue,78,https://api.spotify.com/v1/audio-analysis/3E7ZwUMJFqpsDOJzEkBrQ7
pop,Temperature,Sean Paul,78,https://api.spotify.com/v1/audio-analysis/0k2GOhqsrxDTAbFFSdNJjT
pop,Latch,"Disclosure, Sam Smith",78,https://api.spotify.com/v1/audio-analysis/51ODNNDZm21HU7wI7cccRr
pop,Waiting For Love,Avicii,78,https://api.spotify.com/v1/audio-analysis/2P4OICZRVAQcYAV2JReRfj
pop,On The Floor,"Jennifer Lopez, Pitbull",78,https://api.spotify.com/v1/audio-analysis/3C0nOe05EIt1390bVABLyN
pop,9 to 5,Dolly Parton,78,https://api.spotify.com/v1/audio-analysis/4w3tQBXhn5345eUXDGBWZG
pop,Family Affair,Mary J. Blige,78,https://api.spotify.com/v1/audio-analysis/3aw9iWUQ3VrPQltgwvN9Xu
pop,Shake It Off,Taylor Swift,78,https://api.spotify.com/v1/audio-analysis/0cqRj7pUJDkTCEsJkx8snD
pop,Pon de Replay,Rihanna,78,https://api.spotify.com/v1/audio-analysis/4TsmezEQVSZNNPv5RJ65Ov
pop,Lady - Hear Me Tonight,Modjo,77,https://api.spotify.com/v1/audio-analysis/49X0LAl6faAusYq02PRAY6
pop,All That She Wants,Ace of Base,77,https://api.spotify.com/v1/audio-analysis/6kWJvPfC4DgUpRsXKNa9z9
pop,Wild Ones (feat. Sia),"Flo Rida, Sia",77,https://api.spotify.com/v1/audio-analysis/1NpW5kyvO4XrNJ3rnfcNy3
pop,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],"Daft Punk, Pharrell Williams, Nile Rodgers",77,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof
pop,Levels - Radio Edit,Avicii,77,https://api.spotify.com/v1/audio-analysis/5UqCQaDshqbIk3pkhy4Pjg
pop,Billie Jean,Michael Jackson,77,https://api.spotify.com/v1/audio-analysis/5ChkMS8OtdzJeqyybCc9R5
pop,Feel This Moment (feat. Christina Aguilera),"Pitbull, Christina Aguilera",77,https://api.spotify.com/v1/audio-analysis/0Hf4aIJpsN4Os2f0y0VqWl
pop,I Love Rock 'N Roll,Joan Jett & the Blackhearts,77,https://api.spotify.com/v1/audio-analysis/2Cdvbe2G4hZsnhNMKyGrie
pop,Crazy In Love (feat. Jay-Z),"Beyoncé, JAY-Z",77,https://api.spotify.com/v1/audio-analysis/5IVuqXILoxVWvWEPm82Jxr
pop,This Is What You Came For,"Calvin Harris, Rihanna",77,https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y
pop,Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",76,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn
pop,Starships,Nicki Minaj,76,https://api.spotify.com/v1/audio-analysis/2EBCVPNAG46nbgs6jXPGvv
pop,No Diggity,"Blackstreet, Dr. Dre, Queen Pen",76,https://api.spotify.com/v1/audio-analysis/6MdqqkQ8sSC0WB4i8PyRuQ
pop,Walking On Sunshine,Katrina & The Waves,76,https://api.spotify.com/v1/audio-analysis/05wIrZSwuaVWhcv5FfqeH0
pop,Club Can't Handle Me (feat. David Guetta),"Flo Rida, David Guetta",76,https://api.spotify.com/v1/audio-analysis/6ebkx7Q5tTxrCxKq4GYj0Y
pop,International Love (feat. Chris Brown),"Pitbull, Chris Brown",77,https://api.spotify.com/v1/audio-analysis/62zFEHfAYl5kdHYOivj4BC
pop,Mamma Mia,ABBA,76,https://api.spotify.com/v1/audio-analysis/2TxCwUlqaOH3TIyJqGgR91
pop,Don't You Want Me,The Human League,76,https://api.spotify.com/v1/audio-analysis/3L7RtEcu1Hw3OXrpnthngx
pop,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,76,https://api.spotify.com/v1/audio-analysis/6JV2JOEocMgcZxYSZelKcc
pop,Boogie Wonderland,"Earth, Wind & Fire, The Emotions",76,https://api.spotify.com/v1/audio-analysis/6ztstiyZL6FXzh4aG46ZPD
pop,Under Control (feat. Hurts),"Calvin Harris, Alesso, Hurts",76,https://api.spotify.com/v1/audio-analysis/4J7CKHCF3mdL4diUsmW8lq
pop,Con Calma,"Daddy Yankee, Snow",76,https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m
pop,Glad You Came,The Wanted,76,https://api.spotify.com/v1/audio-analysis/5yDL13y5giogKs2fSNf7sj
pop,Lean On (feat. MØ & DJ Snake),"Major Lazer, MØ, DJ Snake",76,https://api.spotify.com/v1/audio-analysis/2YWjW3wwQIBLNhxWKBQd16
pop,Good Feeling,Flo Rida,76,https://api.spotify.com/v1/audio-analysis/2LEF1A8DOZ9wRYikWgVlZ8
pop,Alors on danse - Radio Edit,Stromae,75,https://api.spotify.com/v1/audio-analysis/2GYHyAoLWpkxLVa4oYTVko
pop,We Found Love,"Rihanna, Calvin Harris",75,https://api.spotify.com/v1/audio-analysis/0U10zFw4GlBacOy9VDGfGL
pop,Jump - 2015 Remaster,Van Halen,75,https://api.spotify.com/v1/audio-analysis/7N3PAbqfTjSEU1edb2tY8j
pop,Good Time,"Owl City, Carly Rae Jepsen",75,https://api.spotify.com/v1/audio-analysis/1kPpge9JDLpcj15qgrPbYX
pop,Replay,Iyaz,75,https://api.spotify.com/v1/audio-analysis/4E5P1XyAFtrjpiIxkydly4
pop,Break Free,"Ariana Grande, Zedd",75,https://api.spotify.com/v1/audio-analysis/12KUFSHFgT0XCoiSlvdQi4
pop,"Freed From Desire - prod. Molella, Phil Jay","Gala, Molella, Phil Jay",75,https://api.spotify.com/v1/audio-analysis/3u5N55tHf7hXATSQrjBh2q
pop,Flashdance...What a Feeling - Radio Edit,Irene Cara,75,https://api.spotify.com/v1/audio-analysis/3cbV252akVZInSvJk7jAYX
pop,Ride Wit Me,"Nelly, City Spud",75,https://api.spotify.com/v1/audio-analysis/3Gf5nttwcX9aaSQXRWidEZ
pop,Mambo No. 5 (a Little Bit of...),Lou Bega,75,https://api.spotify.com/v1/audio-analysis/6x4tKaOzfNJpEJHySoiJcs
pop,One More Time,Daft Punk,74,https://api.spotify.com/v1/audio-analysis/0DiWol3AO6WpXZgp0goxAV
pop,Let's Groove,"Earth, Wind & Fire",75,https://api.spotify.com/v1/audio-analysis/3koCCeSaVUyrRo3N2gHrd8
pop,The Final Countdown,Europe,74,https://api.spotify.com/v1/audio-analysis/3MrRksHupTVEQ7YbA0FsZK
pop,"Whenever, Wherever",Shakira,74,https://api.spotify.com/v1/audio-analysis/2lnzGkdtDj5mtlcOW2yRtG
pop,Destination Calabria - Radio Edit,"Alex Gaudino, Crystal Waters",74,https://api.spotify.com/v1/audio-analysis/5TmFTHZp7HjBXjjsFvCY6h
pop,Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys,74,https://api.spotify.com/v1/audio-analysis/1di1BEgJYzPvXUuinsYJGP
pop,Like a Prayer,Madonna,74,https://api.spotify.com/v1/audio-analysis/1z3ugFmUKoCzGsI6jdY4Ci
pop,Hot N Cold,Katy Perry,74,https://api.spotify.com/v1/audio-analysis/0iGckQFyv6svOfAbAY9aWJ
pop,Bye Bye Bye,*NSYNC,74,https://api.spotify.com/v1/audio-analysis/4r8lRYnoOGdEi6YyI5OC1o
pop,Hot In Herre,Nelly,74,https://api.spotify.com/v1/audio-analysis/04KTF78FFg8sOHC1BADqbY
pop,Take A Chance On Me,ABBA,74,https://api.spotify.com/v1/audio-analysis/5BckPAYcKEJuYs1eV1BHHe
pop,Barbie Girl,Aqua,74,https://api.spotify.com/v1/audio-analysis/5ZrDlcxIDZyjOzHdYW1ydr
pop,Give It To Me,"Timbaland, Justin Timberlake, Nelly Furtado",74,https://api.spotify.com/v1/audio-analysis/0wbDgMuAoy7O7pL3a69uZx
pop,Just Can't Get Enough,Depeche Mode,74,https://api.spotify.com/v1/audio-analysis/0qi4b1l0eT3jpzeNHeFXDT
pop,Stayin' Alive,Bee Gees,74,https://api.spotify.com/v1/audio-analysis/4UDmDIqJIbrW0hMBQMFOsM
pop,Return of the Mack,Mark Morrison,73,https://api.spotify.com/v1/audio-analysis/3jDdpx9PMlfMBS5tOBHFm9
pop,Don't Stop 'Til You Get Enough,Michael Jackson,73,https://api.spotify.com/v1/audio-analysis/46eu3SBuFCXWsPT39Yg3tJ
pop,Infinity 2008 - Klaas Vocal Edit,"Guru Josh Project, Klaas",73,https://api.spotify.com/v1/audio-analysis/3aQz0z86zrKjd1mcZlonxE
pop,King,Olly Alexander (Years & Years),73,https://api.spotify.com/v1/audio-analysis/3AeicLnm55RqcXGBKYQolM
pop,"December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons,73,https://api.spotify.com/v1/audio-analysis/1hQFF33xi8ruavZNyovtUN
pop,Don't Worry (with Ray Dalton) - Radio Edit,"Madcon, Ray Dalton",73,https://api.spotify.com/v1/audio-analysis/63CSozvYUEudPp12679UVF
pop,Livin' la Vida Loca,Ricky Martin,73,https://api.spotify.com/v1/audio-analysis/0Ph6L4l8dYUuXFmb71Ajnd
pop,Blurred Lines,"Robin Thicke, T.I., Pharrell Williams",73,https://api.spotify.com/v1/audio-analysis/0n4bITAu0Y0nigrz3MFJMb
pop,4 Minutes (feat. Justin Timberlake & Timbaland),"Madonna, Justin Timberlake, Timbaland",73,https://api.spotify.com/v1/audio-analysis/1oHClQEgDmmbcEx12Kc5nZ
pop,Call on Me - Radio Mix,Eric Prydz,73,https://api.spotify.com/v1/audio-analysis/1xNcBAoUw8Hz6LqK2jt4Ff
pop,Best of My Love,The Emotions,73,https://api.spotify.com/v1/audio-analysis/2M2WJ7gBlcKNxdhyfPp9zY
pop,Get Up (Rattle) [feat. Far East Movement] - Vocal Edit,"Bingo Players, Far East Movement",72,https://api.spotify.com/v1/audio-analysis/3wLPRjw2XQpmowqXUXb3UF
pop,Kiss,Prince,73,https://api.spotify.com/v1/audio-analysis/62LJFaYihsdVrrkgUOJC05
pop,Where Them Girls At (feat. Nicki Minaj & Flo Rida),"David Guetta, Flo Rida, Nicki Minaj",72,https://api.spotify.com/v1/audio-analysis/7ks6AZmFcm3Y6PGGxGSmlB
pop,I Kissed A Girl,Katy Perry,72,https://api.spotify.com/v1/audio-analysis/14iN3o8ptQ8cFVZTEmyQRV
pop,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,"Lana Del Rey, Cedric Gervais",72,https://api.spotify.com/v1/audio-analysis/6PUIzlqotEmPuBfjbwYWOB
pop,Dynamite,Taio Cruz,72,https://api.spotify.com/v1/audio-analysis/2CEgGE6aESpnmtfiZwYlbV
pop,Born in the U.S.A.,Bruce Springsteen,72,https://api.spotify.com/v1/audio-analysis/0dOg1ySSI7NkpAe89Zo0b9
pop,Miami,Will Smith,72,https://api.spotify.com/v1/audio-analysis/6e8Ou0wiqAzIpWb2eSxll8
pop,Coco Jamboo,Mr. President,72,https://api.spotify.com/v1/audio-analysis/5fRvePkRGdpn2nKacG7I6d
pop,Born to Be Alive - The Original,Patrick Hernandez,72,https://api.spotify.com/v1/audio-analysis/3XIEWK1V9n25PS9Vb6axj5
pop,Music Sounds Better With You - Radio Edit,"Stardust, Benjamin Diamond, Alan Braxe, Thomas Bangalter",72,https://api.spotify.com/v1/audio-analysis/1mv4lh1rW1K6xhxhJmEezy
pop,Gangnam Style (강남스타일),PSY,72,https://api.spotify.com/v1/audio-analysis/03UrZgTINDqvnUMbbIMhql
pop,Party Rock Anthem,"LMFAO, Lauren Bennett, GoonRock",72,https://api.spotify.com/v1/audio-analysis/7mitXLIMCflkhZiD34uEQI
pop,All Around The World (La La La),"R3HAB, A Touch Of Class",71,https://api.spotify.com/v1/audio-analysis/02itaCXOdC54J0ISjqqFAp
pop,The Sign,Ace of Base,71,https://api.spotify.com/v1/audio-analysis/0hrBpAOgrt8RXigk83LLNE
pop,Don't Cha,"The Pussycat Dolls, Busta Rhymes",71,https://api.spotify.com/v1/audio-analysis/0BxfFnk0YzONqvmrkO0QrB
pop,U Can't Touch This,MC Hammer,71,https://api.spotify.com/v1/audio-analysis/1B75hgRqe7A4fwee3g3Wmu
pop,Love Really Hurts Without You,Billy Ocean,71,https://api.spotify.com/v1/audio-analysis/4GhtDORJiSRYxj6M1bv0vX
pop,Cotton Eye Joe,Rednex,71,https://api.spotify.com/v1/audio-analysis/06hsdMbBxWGqBO0TV0Zrkf
pop,Born This Way,Lady Gaga,71,https://api.spotify.com/v1/audio-analysis/30XU4suKzCeoCK9YFzdufg
pop,Rockabye (feat. Sean Paul & Anne-Marie),"Clean Bandit, Sean Paul, Anne-Marie",70,https://api.spotify.com/v1/audio-analysis/5knuzwU65gJK7IF5yJsuaW
pop,Heroes (we could be),"Alesso, Tove Lo",70,https://api.spotify.com/v1/audio-analysis/3zU9rdflI65tK4dkkNSp77
pop,Tarzan Boy,Baltimora,70,https://api.spotify.com/v1/audio-analysis/273uCXd7NPrInaiNqtkOrA
pop,The Rhythm of the Night,Corona,70,https://api.spotify.com/v1/audio-analysis/0ofMkI3jzmGCElAOgOLeo3
pop,Never Forget You,"Zara Larsson, MNEK",70,https://api.spotify.com/v1/audio-analysis/6hmhG1b4LEyNuashVvuIAo
pop,Ice Ice Baby,Vanilla Ice,70,https://api.spotify.com/v1/audio-analysis/3XVozq1aeqsJwpXrEZrDJ9
pop,Beanie,Chezile,82,https://api.spotify.com/v1/audio-analysis/5e0b9LgOfi3aJSKXFcOWRe
pop,the perfect pair,beabadoobee,80,https://api.spotify.com/v1/audio-analysis/41P6Tnd8KIHqON0QIydx6a
pop,Nothing's New,Rio Romeo,78,https://api.spotify.com/v1/audio-analysis/0EF1EE8zusg3Y869e56JFd
pop,Bags,Clairo,78,https://api.spotify.com/v1/audio-analysis/6UFivO2zqqPFPoQYsEMuCc
pop,Tip Toe,HYBS,76,https://api.spotify.com/v1/audio-analysis/0MJ5wKsPEeihONNfugHGy7
pop,For the First Time,Mac DeMarco,80,https://api.spotify.com/v1/audio-analysis/2R4AlwtrrkMaRKojcTIzmL
pop,Better,sign crushes motorist,73,https://api.spotify.com/v1/audio-analysis/0Z94dtWElamDwU4NrcGoUR
pop,Ghostride,Crumb,71,https://api.spotify.com/v1/audio-analysis/0R3TWpoxAhT3HDXM7tpRzS
pop,4EVER,Clairo,73,https://api.spotify.com/v1/audio-analysis/5mIOsPuQdXchVY0jB5NO9Q
pop,In A Good Way,Faye Webster,71,https://api.spotify.com/v1/audio-analysis/2VYnlKxB8jpbCeLUjQsebc
pop,i wanna be your girlfriend,girl in red,73,https://api.spotify.com/v1/audio-analysis/5PjdC2gMATetx5xdnwGUu7
rock,In the End,Linkin Park,88,https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq
